id,price,accommodates,bedrooms,beds,review_scores_rating,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_experience,is_professional_host,is_entire_home_apt,is_private_room,is_shared_room,is_hotel_room,is_pankow,is_neukoelln,is_mitte,is_friedrichshain_kreuzberg,is_charlottenburg_wilm,is_tempelhof_schoeneberg,is_lichtenberg,is_steglitz_zehlendorf,is_treptow_koepenick,is_reinickendorf,is_marzahn_hellersdorf,is_spandau,dist_brandenburger_tor,dist_alexanderplatz,dist_reichstagsgebaeude,dist_potsdamer_platz,dist_siegessaeule,dist_tiergarten,has_wifi,has_kitchen,has_air_conditioning,has_free_parking,has_washer,has_dryer,has_heating,has_tv,has_dishwasher,has_refrigerator,has_microwave,has_coffee_maker,has_hot_water,has_smoke_alarm,has_essentials,has_hair_dryer,has_iron,has_bed_linens,has_shampoo,has_free_washer,bathrooms,property_entire_rental_unit,property_private_room_in_rental_unit,property_entire_condo,property_entire_serviced_apartment,property_room_in_hotel,property_private_room_in_condo,property_entire_loft,property_private_room_in_home,property_entire_home,property_private_room_in_bed_and_breakfast,property_private_room_in_hostel,property_entire_guesthouse,property_room_in_boutique_hotel,property_shared_room_in_hostel,property_room_in_aparthotel,property_other,bedroom_density,beds_per_person,bathrooms_per_person,total_rooms,avg_dist_to_landmark,review_score_std,min_dist_to_landmark,total_amenities
225639,107.0,2,1.0,1.0,4.45,12,4.73,4.73,4.55,4.64,4.4,4.2,5120.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.212444749946854,4.287304669522461,5.460459719701957,4.80322145320588,6.65541098160604,5.9831991253580465,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,5.4003401165568725,0.19351387301074582,4.287304669522461,8
229348,106.0,2,1.0,3.0,4.63,178,4.69,4.67,4.91,4.89,4.66,4.52,5116.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5125109914102155,4.868914861873509,2.372771275084198,2.713215077905799,0.90667769170076,1.6237252136892808,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0.5,2.0,2.4996358519439603,0.1410673597966589,0.90667769170076,12
229363,106.0,2,1.0,2.0,4.5,129,4.65,4.54,4.91,4.87,4.81,4.42,5116.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4514661324992204,4.784946789867083,2.301575294966035,2.685468052983788,0.9276263583682935,1.6402055844849033,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.5,2.0,2.465214702194887,0.1940299436881304,0.9276263583682935,11
229776,60.0,2,1.0,1.0,4.91,360,4.92,4.83,4.92,4.95,4.97,4.85,5158.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.3150736998350263,0.9179393679883868,2.259519654464336,2.902749040430845,4.045989445474124,3.8648749748688,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,2.717691030510253,0.05056820005836533,0.9179393679883868,13
230611,151.0,7,4.0,4.0,5.0,7,4.86,4.86,5.0,5.0,4.57,4.86,5113.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.96843334180772,14.634753240967344,14.235874613902649,13.18558647708305,14.030839277919805,13.419386732285831,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5714285714285714,0.5714285714285714,0.35714285714285715,6.5,13.912478947327733,0.1530172726011207,13.18558647708305,13
231220,28.0,1,1.0,1.0,4.7,26,4.92,4.52,4.96,4.88,4.76,4.64,5112.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.280622829132749,8.736806894367605,6.205206437478832,6.194532660181398,4.4047337132210505,4.88117236371227,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,6.117179149682317,0.16077194732794364,4.4047337132210505,10
237670,55.0,2,1.0,1.0,4.85,80,4.89,4.83,4.98,4.98,4.51,4.84,5165.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.074878481645944,9.5373213086749,10.348464809008188,9.474708006817645,11.08772328573402,10.370618211997003,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,10.148952350646285,0.15853495934125503,9.474708006817645,11
238396,123.0,2,1.0,1.0,4.83,713,4.86,4.8,4.94,4.94,4.9,4.74,5103.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.12075794267612,1.1534979278262003,3.069648905275112,3.6789972578619463,4.851611981571878,4.673796034833865,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,3.4247183416741867,0.07448234050846596,1.1534979278262003,9
242794,146.0,2,1.0,2.0,4.77,100,4.76,4.63,4.81,4.9,4.91,4.58,5098.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.256732451525465,2.9897456566376355,5.3794880194927055,5.344603037161312,7.116172989484032,6.646746786346524,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,1.0,3.0,5.455581490107946,0.12501428489805252,2.9897456566376355,12
242908,89.0,4,1.0,4.0,5.0,4,5.0,5.0,5.0,5.0,4.75,4.75,5097.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.21976612700294,20.5314894039418,18.29885583002776,17.691664568954245,16.650137327667238,16.684393611859218,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.0,0.25,2.0,18.012717811575534,0.12198750911856665,16.650137327667238,12
242927,85.0,2,1.0,3.0,3.0,2,2.5,3.5,3.5,3.5,4.0,2.5,5097.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.228166155192252,20.538535294982324,18.30767634054975,17.699116400296543,16.66021431656915,16.693254713572383,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0.5,2.0,18.021160536860403,0.5669467095138409,16.66021431656915,15
242978,89.0,4,0.0,1.0,4.68,314,4.82,4.53,4.9,4.86,4.51,4.68,5097.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.464321497620597,5.6441672753155885,3.2753842366640393,3.7787766482915153,2.0246405986138907,2.74163492270958,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.25,1.0,3.4881541965358687,0.1553950419016614,2.0246405986138907,11
243057,179.0,5,1.0,2.0,4.78,58,4.76,4.9,4.76,4.78,4.66,4.52,5097.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.345284062430748,5.4167860022780685,3.1335378752704868,3.738865533356675,2.106338940843077,2.811098273158086,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.2,2.0,3.4253184478895236,0.11856282240712265,2.106338940843077,12
243081,140.0,6,2.0,5.0,4.72,387,4.85,4.88,4.79,4.78,4.83,4.55,5097.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8187938646480184,1.6403659387388851,1.67612201669958,2.542941002497385,3.3479176000378517,3.276829312138012,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.8333333333333334,0.16666666666666666,3.0,2.383828289126622,0.11066896153673375,1.6403659387388851,10
243238,77.0,4,2.0,4.0,4.62,277,4.68,4.74,4.84,4.8,4.6,4.52,5097.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.293309679538032,10.209079592404311,11.548149672905064,10.817842960691047,12.592628384118756,11.888278817041607,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.375,3.5,11.391548184449801,0.11472534489773732,10.209079592404311,9
245744,276.0,6,3.0,4.0,4.55,195,4.73,4.57,4.56,4.53,4.91,4.53,5094.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9836855202591844,1.5347204956148397,0.9983535760061532,1.5558925158895929,2.8180135654095713,2.5443411773324054,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,0.16666666666666666,4.0,1.7391678084186244,0.1432779516484356,0.9836855202591844,14
245827,140.0,4,1.0,4.0,4.53,119,4.72,4.63,4.58,4.57,4.73,4.53,5094.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6570046796566014,1.6336391743210128,1.8731692966521496,1.5625271093059805,3.398176722452303,2.872855878642248,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.0,0.25,2.0,2.166228810171716,0.0838081709847525,1.5625271093059805,14
249419,92.0,2,1.0,1.0,4.82,194,4.82,4.83,4.91,4.94,4.89,4.68,5090.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.453109349407156,2.5428404011797356,4.359853197133949,5.069353217593877,6.061504176073161,5.973972263711259,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.743438767516523,0.08552359741197593,2.5428404011797356,11
250007,72.0,4,1.0,2.0,4.83,383,4.87,4.84,4.88,4.87,4.86,4.74,5089.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.905361431871239,5.0752478218325,3.065307939453611,2.260081665049186,2.1657936993038835,1.6613038554921007,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,2.0,2.855516068833753,0.04810702354423634,1.6613038554921007,11
250253,127.0,6,2.0,5.0,4.44,108,4.52,4.56,4.55,4.6,4.62,4.38,5089.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7680627578524915,7.180713287992441,4.662430681199454,4.792845510821943,2.9223011026615193,3.5005638027081187,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.8333333333333334,0.3333333333333333,4.0,4.637819523872662,0.08638231741453076,2.9223011026615193,12
250687,80.0,2,1.0,1.0,4.87,143,4.87,4.8,4.99,4.99,4.88,4.75,5089.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7127705705247944,5.4935682207409195,3.930003514803498,2.948375916677664,3.3816505672436015,2.792816434998803,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,3.70986420416488,0.08914941978285146,2.792816434998803,8
250704,71.0,4,1.0,2.0,4.95,76,4.93,4.96,4.97,4.96,4.95,4.79,5088.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.494567470461998,11.418433146378325,10.753987791139645,9.703323141521285,10.436756555297622,9.843694813290805,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,2.0,10.441793819681612,0.06298147875897059,9.703323141521285,5
250707,111.0,4,1.0,1.0,4.5,51,4.72,4.54,4.64,4.82,4.6,4.36,5089.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.7680627578524915,7.180713287992441,4.662430681199454,4.792845510821943,2.9223011026615193,3.5005638027081187,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,2.0,4.637819523872662,0.15030128472663223,2.9223011026615193,12
250729,112.0,6,2.0,3.0,4.53,55,4.62,4.6,4.64,4.64,4.6,4.36,5089.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.49859644419493,7.235228997492541,5.708136073385639,4.740310823010466,4.939701571994543,4.4482837919296765,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.16666666666666666,3.0,5.4283762836679665,0.09983319421247935,4.4482837919296765,12
250753,127.0,6,2.0,5.0,4.64,99,4.74,4.59,4.69,4.52,4.69,4.55,5089.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0380313854040844,4.079439513037283,2.243421494667715,1.311964231920641,1.9659166776927743,1.267498925227578,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.8333333333333334,0.25,3.5,2.1510453713250124,0.08112306935115575,1.267498925227578,13
250871,82.0,3,0.0,3.0,4.55,47,4.77,4.32,4.96,4.96,4.85,4.53,5339.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0218049727064,6.058764937503065,4.197061362543577,3.3278582049622334,3.250504347945226,2.803647861890708,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.3333333333333333,1.0,3.943273614591869,0.24432608967369412,2.803647861890708,14
251406,136.0,5,2.0,1.0,4.68,47,4.6,4.66,4.85,4.87,4.85,4.66,5143.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6631862392001175,1.9938476884647711,2.49804131860905,3.400195517390112,4.057314647121868,4.066837004640446,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,3.0,3.113237069237728,0.11334733807028305,1.9938476884647711,15
251423,127.0,5,2.0,1.0,4.56,50,4.56,4.52,4.64,4.8,4.9,4.3,5143.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.815377870835031,2.1575779449384904,2.64115486187395,3.5610522370497923,4.160221826896098,4.194422700416208,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,3.0,3.254967907001595,0.19591057240729107,2.1575779449384904,15
251486,104.0,4,2.0,2.0,4.85,99,4.89,4.66,4.86,4.85,4.94,4.72,5143.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.55343452914651,2.0495528901147595,2.378369570604419,3.3019818718782066,3.9106463302514447,3.9342501337418465,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,3.0,3.021372554289531,0.09846440014156438,2.0495528901147595,14
251493,127.0,4,2.0,2.0,4.77,58,4.67,4.6,4.5,4.66,4.84,4.6,5143.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8111544416469947,2.1909693015141527,2.633584855074216,3.5603754425118197,4.1404353783633665,4.181307689959162,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,3.0,3.2529711848449523,0.11353623294119011,2.1909693015141527,13
251984,89.0,1,1.0,1.0,4.92,52,4.87,4.9,4.98,4.98,4.78,4.8,5086.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.868646809580389,2.8841545648952978,2.1487954519539305,1.2275165913358626,3.0120158294790493,2.3364075817207155,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,2.246256138160874,0.07937253933193786,1.2275165913358626,11
254788,55.0,3,2.0,3.0,4.34,108,4.27,4.44,4.76,4.79,4.45,4.45,5121.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.192540815294708,2.7285011309864893,3.443806411323422,2.801454045932762,4.677807831884003,4.030771551521511,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,1.0,0.3333333333333333,3.0,3.479146964490482,0.19949937343260005,2.7285011309864893,10
255557,81.0,4,0.0,2.0,4.66,398,4.79,4.67,4.72,4.83,4.79,4.6,5081.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.116913470762673,3.962895019489322,6.2627672392298175,6.119081674991255,7.946648281639659,7.432030479588984,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.25,1.0,6.306722694283618,0.08400680244565244,3.962895019489322,13
255722,68.0,4,2.0,6.0,4.59,256,4.72,4.64,4.94,4.94,4.79,4.58,5080.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1903319620295187,3.3624501493484145,2.46774172290196,1.456765552408907,3.052290083895866,2.344523376617938,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0.25,3.0,2.479017141200434,0.15326603077810902,1.456765552408907,11
257373,135.0,2,0.0,2.0,4.81,368,4.86,4.9,4.86,4.93,4.91,4.6,5091.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6643905785266537,1.96397777620931,3.562791996270855,4.302626930911998,5.2582103016225625,5.175741364030272,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.75,1.5,3.987956491261942,0.11246163366952788,1.96397777620931,9
264459,137.0,2,1.0,1.0,4.86,789,4.9,4.84,4.96,4.94,4.93,4.79,5103.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1200159644254915,1.1722665175133566,3.066578582975431,3.6825981507781647,4.845978295117779,4.671955045314008,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,3.426565426020705,0.06121780008803852,1.1722665175133566,9
265354,148.0,4,1.0,4.0,4.43,227,4.52,4.27,4.73,4.64,4.63,4.56,5067.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.67926457910801,2.5984997711180022,4.826928943917293,4.695811951193777,6.511521704430912,6.006933224075831,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,1.0,0.25,2.0,4.886493362307305,0.1527525231651949,2.5984997711180022,8
265389,77.0,1,1.0,1.0,3.59,29,3.93,3.72,4.1,4.0,4.14,3.72,5067.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.67926457910801,2.5984997711180022,4.826928943917293,4.695811951193777,6.511521704430912,6.006933224075831,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0,1.0,4.886493362307305,0.21133363376875133,2.5984997711180022,11
265394,112.0,2,1.0,2.0,4.27,306,4.39,4.17,4.65,4.59,4.56,4.33,5067.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.67926457910801,2.5984997711180022,4.826928943917293,4.695811951193777,6.511521704430912,6.006933224075831,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,1.0,0.0,1.0,4.886493362307305,0.18043597994065064,2.5984997711180022,10
265402,18.0,3,1.0,3.0,4.36,208,4.5,4.26,4.62,4.51,4.57,4.4,5067.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.67926457910801,2.5984997711180022,4.826928943917293,4.695811951193777,6.511521704430912,6.006933224075831,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,1.0,0.0,1.0,4.886493362307305,0.12609520212918496,2.5984997711180022,6
265408,20.0,4,1.0,4.0,4.3,77,4.44,4.22,4.57,4.53,4.52,4.32,5067.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.67926457910801,2.5984997711180022,4.826928943917293,4.695811951193777,6.511521704430912,6.006933224075831,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,1.0,0.0,1.0,4.886493362307305,0.1348897256844943,2.5984997711180022,10
266086,105.0,4,1.0,4.0,4.73,52,4.81,4.67,4.87,4.87,4.4,4.63,5066.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.491643437211389,9.469305570113976,10.748587709872163,10.005800158596111,11.773094927945625,11.067651209567316,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1.0,0.25,2.0,10.592680502217762,0.166175466643803,9.469305570113976,13
267764,157.0,3,1.0,2.0,4.92,106,4.96,4.89,4.92,4.91,4.86,4.76,5070.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6518220072020227,1.8959913516204523,2.4959832922544325,3.3782780032407884,4.085056040894351,4.076455907612451,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,3.0972644338040833,0.06440201120787341,1.8959913516204523,15
267951,108.0,4,1.0,2.0,4.96,278,4.97,4.94,4.97,4.98,4.95,4.88,5063.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.289771861381716,2.5429412124680364,4.179115209365873,4.936905805340379,5.843639566709179,5.788406909798677,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,2.0,4.596796760843977,0.033665016461206954,2.5429412124680364,10
268974,90.0,4,1.0,1.0,4.98,59,4.93,4.95,4.98,4.97,4.83,4.93,5062.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.978115626604298,12.36836588449564,13.251565272301466,12.375653305028054,13.967694332961935,13.250769586923596,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,2.0,13.032027334719166,0.052417736002416754,12.36836588449564,11
273011,144.0,5,2.0,3.0,4.85,119,4.85,4.85,4.91,4.91,4.81,4.71,5056.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.028067802905594,8.497812396341056,6.03596149792267,5.71211324071661,4.254395195719619,4.478081967894711,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.3,3.5,5.8344053502500435,0.06817344825970781,4.254395195719619,11
302167,74.0,4,1.0,2.0,4.79,62,4.95,4.87,4.87,4.69,4.72,4.81,5015.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.103530863401416,1.8625982020014429,4.065653043422904,4.61880009902015,5.855051344814442,5.661993113921464,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,2.0,4.361271111096969,0.0908950205561601,1.8625982020014429,3
303097,68.0,2,1.0,1.0,4.91,67,4.82,4.93,4.88,4.88,4.91,4.75,5013.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.649437403716977,1.275338655294484,3.64551198904702,4.100851458854746,5.460767576562784,5.208598663232903,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,3.890084291118152,0.06309478885734046,1.275338655294484,12
304904,35.0,2,1.0,1.0,4.95,302,4.95,4.96,4.98,4.96,4.8,4.93,5174.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5784258637046635,3.5841158251805547,4.3874722101225965,5.334750155975375,5.754250304984552,5.884976359581084,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.920665119924805,0.06047431568147649,3.5841158251805547,12
306312,172.0,4,2.0,3.0,4.87,377,4.9,4.87,4.81,4.8,4.94,4.71,5010.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8380702917746534,2.0128177239424345,3.7464830432880456,4.457533749591396,5.459422613502195,5.360928915853418,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.75,0.25,3.0,4.145876056325357,0.07609517849690754,2.0128177239424345,13
311703,306.0,8,3.0,5.0,4.86,352,4.88,4.8,4.7,4.9,4.85,4.68,5003.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.61428822315736,4.764449138024468,2.783881198330654,1.9537431633443163,2.026673646351263,1.4548096946197722,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.625,0.25,5.0,2.5996408439713057,0.08774964387392131,1.4548096946197722,12
